Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Estudiantes nivel superior,73,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Boleto pagado,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Trabajadores INAH,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,"Tercera edad, pensionados y jubilados",264,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Entrada sin costo,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Profesores,8,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Discapacitados,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Entrada sin costo,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Estudiantes nivel básico,10,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Entrada dominical,173,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,8,Boleto pagado,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Trabajadores INAH,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,"Tercera edad, pensionados y jubilados",167,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Entrada sin costo,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Profesores,6,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Discapacitados,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Entrada sin costo,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Estudiantes nivel básico,2,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Entrada dominical,40,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Boleto pagado,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Estudiantes nivel superior,28,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Boleto pagado,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,9,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Profesores,16,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Discapacitados,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Entrada sin costo,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Estudiantes nivel básico,1,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Entrada dominical,43,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Boleto pagado,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Estudiantes nivel superior,26,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Boleto pagado,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Trabajadores INAH,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,"Tercera edad, pensionados y jubilados",162,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,10,Entrada sin costo,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Estudiantes nivel básico,64,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Entrada dominical,83,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Boleto pagado,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Estudiantes nivel superior,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Boleto pagado,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Trabajadores INAH,21,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,"Tercera edad, pensionados y jubilados",51,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Entrada sin costo,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Profesores,94,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Discapacitados,15,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,11,Entrada sin costo,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Estudiantes nivel superior,92,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Boleto pagado,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Trabajadores INAH,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,"Tercera edad, pensionados y jubilados",126,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Entrada sin costo,0,Extranjeros
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Profesores,9,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Discapacitados,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Entrada sin costo,0,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Estudiantes nivel básico,63,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Entrada dominical,76,Nacional
Veracruz,3120093,Z.A.,Z.A. de San Lorenzo Tenochtitlan con museo de sitio,2019,12,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Profesores,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Estudiantes nivel básico,5,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Entrada dominical,15,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Estudiantes nivel superior,10,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,"Tercera edad, pensionados y jubilados",4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,1,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,"Tercera edad, pensionados y jubilados",8,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Profesores,2,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Estudiantes nivel básico,32,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Entrada dominical,27,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Estudiantes nivel superior,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,"Tercera edad, pensionados y jubilados",6,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Profesores,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Estudiantes nivel básico,15,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Entrada dominical,21,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Estudiantes nivel superior,4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Estudiantes nivel básico,5,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Entrada dominical,24,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Boleto pagado,6,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Estudiantes nivel superior,4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Boleto pagado,4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,"Tercera edad, pensionados y jubilados",6,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Profesores,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,4,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Estudiantes nivel básico,35,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Entrada dominical,57,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Boleto pagado,1,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Estudiantes nivel superior,6,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Boleto pagado,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,"Tercera edad, pensionados y jubilados",47,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Profesores,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,5,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Profesores,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Estudiantes nivel básico,15,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Entrada dominical,13,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Estudiantes nivel superior,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,"Tercera edad, pensionados y jubilados",4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,6,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Profesores,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Estudiantes nivel básico,21,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Entrada dominical,36,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Boleto pagado,2,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Estudiantes nivel superior,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Boleto pagado,4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,"Tercera edad, pensionados y jubilados",0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,7,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Profesores,5,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Estudiantes nivel básico,9,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Entrada dominical,30,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Estudiantes nivel superior,9,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Boleto pagado,2,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,"Tercera edad, pensionados y jubilados",0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,8,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Estudiantes nivel superior,4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Boleto pagado,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,"Tercera edad, pensionados y jubilados",8,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Profesores,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Estudiantes nivel básico,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Entrada dominical,25,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,9,Boleto pagado,2,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,"Tercera edad, pensionados y jubilados",5,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Profesores,5,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Estudiantes nivel básico,10,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Entrada dominical,37,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Estudiantes nivel superior,76,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,10,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Profesores,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Entrada sin costo,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Estudiantes nivel básico,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Entrada dominical,43,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Estudiantes nivel superior,10,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,"Tercera edad, pensionados y jubilados",4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,11,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Estudiantes nivel básico,10,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Entrada dominical,43,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Boleto pagado,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Estudiantes nivel superior,5,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Boleto pagado,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Exposiciones temporales con costo adicional,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Trabajadores INAH,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,"Tercera edad, pensionados y jubilados",4,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Exposiciones temporales con costo adicional,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Entrada sin costo,0,Extranjeros
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Profesores,1,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Discapacitados,0,Nacional
Veracruz,3120123,Z.A.,Z.A. de Vega de la Peña,2019,12,Entrada sin costo,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Trabajadores INAH,23,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,"Tercera edad, pensionados y jubilados","1,381",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Profesores,566,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Discapacitados,3,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Entrada sin costo,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Estudiantes nivel básico,"2,423",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Boleto pagado,"2,027",Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Estudiantes nivel superior,"1,862",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Boleto pagado,"1,044",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Profesores,303,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Discapacitados,1,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Entrada sin costo,220,Nacional
